ID,NAME,KANA,RESPONSE,PREFEC,DISTRICT,PR,PRBLOCK,PARTY,INCUMB,TERM,SEX,AGE,RESULT,Q1_1,Q1_2,Q1_3,Q2_1,Q2_2,Q2_3,Q3_1_1,Q3_1_2,Q3_1_3,Q3_1_4,Q3_1_5,Q3_1_6,Q3_1_7,Q3_1_8,Q3_1_9,Q3_1_10,Q3_1_11,Q3_2_1,Q3_2_2,Q3_2_3,Q3_2_4,Q3_2_5,Q3_2_6,Q3_2_7,Q3_2_8,Q3_2_9,Q3_2_10,Q3_2_11,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q6_12,Q6_13,Q6_14,Q6_15,Q6_16,Q6_17,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q8,SQ8_1,SQ8_2,SQ8_3,SQ8_4,SQ8_5,SQ8_6,SQ8_7,SQ8_8,SQ8_9,SQ8_10,SQ8_11,SQ8_12,SQ8_13,SQ8_14,SQ8_15,SQ8_16,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q1_1_FA,Q1_2_FA,Q1_3_FA,SQ8_16_FA
819,西宮＝重貴,にしみや・しげき,1,44,1,0,66,11,1,0,1,43,1,2,1,7,2,7,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,30,10,10,10,10,20,60,10,4,3,2,2,3,2,2,3,1,2,4,2,2,2,3,4,3,3,2,3,3,3,4,2,2,2,3,2,3,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,99,99,99,99
820,野中＝美咲,のなか・みさき,1,44,1,0,66,8,1,0,2,25,1,8,10,2,3,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,50,50,50,50,50,50,50,50,5,3,1,3,3,2,3,3,3,3,5,4,3,1,3,3,3,4,3,1,1,3,4,3,2,3,5,3,3,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,99,99,99,99
821,山下＝魁,やました・かい,1,44,1,0,66,4,1,0,1,44,1,16,16,6,1,2,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,90,10,100,5,50,5,85,5,5,5,4,5,5,5,3,1,5,5,2,3,1,1,1,2,5,5,1,1,1,5,3,5,1,1,4,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,新型コロナウイルス感染症への対策,ジェンダー平等社会の実現,99,99
822,高橋＝舞子,たかはし・まいこ,1,44,1,0,61,1,1,0,2,33,1,16,5,3,2,4,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,999,999,999,999,999,999,999,4,4,4,2,2,1,1,3,1,1,4,2,2,2,3,4,3,3,2,3,3,2,2,2,3,4,4,3,4,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,感染症対策,99,99,99
823,吉良＝州司,きら・しゅうじ,1,44,1,0,66,11,3,5,1,63,2,5,16,11,2,4,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,60,30,10,30,70,25,45,1,2,1,5,5,2,2,3,2,3,4,4,5,5,2,4,2,3,2,1,5,3,2,3,3,4,3,5,3,2,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,99,命と健康を守る政策。国産ワクチンと治療薬の開発・生産への大規模な投資。保健所の充実、パンデミックなど危機に強い医療システムの充実。厚生労働省を改変し、医療システム省の創設,99,99
824,衛藤＝征士郎,えとう・せいしろう,1,44,2,0,66,1,3,12,1,80,2,6,12,1,1,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,60,80,50,70,70,90,50,2,4,3,5,3,1,1,5,1,1,4,1,3,5,2,5,1,2,1,3,5,3,1,1,4,2,5,5,5,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,99,99,99,99
825,吉川＝元,よしかわ・はじめ,1,44,2,0,61,2,3,3,1,55,3,6,5,11,2,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,100,10,60,20,75,0,100,5,5,4,2,4,5,5,5,1,5,5,2,2,1,1,1,2,5,5,1,1,1,4,4,5,3,1,3,4,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,99,99,99,99
826,横光＝克彦,よこみつ・かつひこ,1,44,3,0,61,2,3,7,1,77,1,15,9,5,2,1,4,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,20,100,0,100,10,100,5,5,3,3,5,5,5,5,1,5,5,1,1,1,1,3,1,5,5,1,1,1,5,5,5,1,1,1,5,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,99,99,99,99
827,岩屋＝毅,いわや・たけし,1,44,3,0,61,1,3,8,1,64,2,3,6,1,2,4,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,90,50,80,60,70,70,90,40,3,4,2,1,1,2,2,2,1,1,5,1,1,5,1,4,2,3,2,1,3,1,1,2,4,4,4,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,99,99,99,99
828,武井＝俊輔,たけい・しゅんすけ,1,45,1,0,61,1,3,3,1,46,3,3,1,14,3,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100,0,80,0,0,30,80,0,2,2,2,3,3,1,2,2,1,2,4,2,1,4,2,1,2,2,2,2,3,3,2,2,3,1,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,99,99,99,私学助成の明確化
829,脇谷＝のりこ,わきたに・のりこ,1,45,1,0,66,11,1,0,2,64,1,5,4,11,3,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,60,1,50,0,50,50,60,1,4,4,5,3,2,3,3,3,3,3,4,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,99,99,99,99
830,渡辺＝創,わたなべ・そう,1,45,1,0,61,2,1,0,1,44,2,16,5,6,2,4,7,1,0,0,0,0,0,0,1,1,0,0,99,99,99,99,99,99,99,99,99,99,99,40,90,40,60,40,70,30,90,4,5,4,3,4,4,5,3,1,4,5,2,2,1,2,2,2,4,4,1,1,1,3,3,4,2,2,3,2,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,新型コロナ対策,99,99,99
831,外山＝斎,とやま・いつき,1,45,1,0,61,5,1,0,1,45,1,16,1,10,2,3,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,10,50,0,100,50,80,10,5,3,1,3,3,1,2,2,3,2,3,4,2,1,3,5,3,3,1,4,4,4,2,1,3,4,3,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,コロナ対応,99,99,地方分権改革
832,江藤＝拓,えとう・たく,1,45,2,0,61,1,3,6,1,61,2,16,5,6,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,999,999,999,999,999,999,999,3,3,3,3,2,1,3,1,1,2,3,2,3,5,3,3,2,3,3,3,3,2,2,2,3,2,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,99,99,99,99,99,99,99,99,99,99,コロナ対策,99,99,99
833,長友＝慎治,ながとも・しんじ,1,45,2,0,61,6,1,0,1,44,3,16,5,4,2,1,5,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,30,75,20,35,50,100,25,65,5,2,4,2,1,1,4,2,1,2,4,1,1,2,1,2,2,2,2,3,1,1,2,2,4,1,4,2,5,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,コロナ禍の経済対策,99,99,99
834,松本＝隆,まつもと・たかし,1,45,3,0,66,4,1,0,1,60,1,6,9,12,2,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10,80,0,100,0,80,0,80,5,5,5,4,5,5,5,5,1,5,5,3,3,1,1,1,3,4,5,1,1,1,5,3,5,1,1,4,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,99,99,99,99
835,古川＝禎久,ふるかわ・よしひさ,1,45,3,0,61,1,3,6,1,56,2,2,9,1,3,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,100,20,80,10,20,80,100,20,1,4,3,5,4,2,5,4,2,2,4,2,5,5,1,1,2,3,2,2,5,3,4,3,4,2,4,5,5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,99,99,99,99
836,重黒木＝優平,じゅうくろき・ゆうへい,1,45,3,0,66,8,1,0,1,34,1,14,10,8,2,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,60,20,20,20,40,40,90,0,5,5,3,3,3,2,4,4,3,3,2,2,2,4,4,4,3,2,2,1,2,3,2,2,2,3,4,2,2,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,99,99,99,99
837,川内＝博史,かわうち・ひろし,1,46,1,0,61,2,3,6,1,59,1,16,6,5,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,100,50,80,50,90,50,100,5,5,5,1,1,2,5,3,1,5,5,1,1,1,1,1,2,5,5,1,1,1,3,3,5,1,1,1,3,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,コロナ対策,99,99,99
838,宮路＝拓馬,みやじ・たくま,1,46,1,0,61,1,3,2,1,41,2,16,5,6,3,2,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,20,80,10,50,30,999,999,2,4,4,4,2,1,1,3,1,1,4,2,2,5,2,3,2,2,2,1,2,1,1,1,3,3,5,4,5,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,コロナ対策,99,99,99
839,松崎＝真琴,まつざき・まこと,1,46,2,0,61,4,1,0,2,63,1,6,4,15,1,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,90,0,100,0,60,0,90,5,5,5,3,5,5,5,5,1,5,5,2,3,1,1,1,3,5,5,1,1,1,5,4,5,1,1,3,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,99,99,99,99
840,金子＝万寿夫,かねこ・ますお,1,46,2,0,66,1,3,3,1,74,1,16,3,4,3,2,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,100,20,80,20,50,40,80,30,3,2,2,3,2,2,2,3,3,2,4,1,2,4,2,2,4,3,2,3,3,3,2,2,2,2,4,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,コロナ対策,99,99,99
841,三反園＝訓,みたぞの・さとし,1,46,2,0,66,11,1,0,1,63,2,4,6,5,3,2,4,1,0,0,1,1,0,0,0,0,0,0,99,99,99,99,99,99,99,99,99,99,99,999,999,999,999,999,999,999,999,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,1,1,1,1,1,1,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99
842,小里＝泰弘,おざと・やすひろ,1,46,3,0,61,1,3,5,1,63,3,3,6,4,4,3,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,50,100,50,80,50,100,50,2,3,4,3,2,1,2,2,2,1,3,2,2,4,3,3,2,2,2,3,4,3,2,2,2,2,4,3,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,99,99,99,99
843,野間＝健,のま・たけし,1,46,3,0,61,2,2,2,1,63,2,6,5,7,2,4,3,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,50,80,50,50,40,70,40,70,5,5,4,1,1,3,3,3,1,4,4,2,1,1,2,2,2,3,4,2,2,2,4,2,4,1,3,2,5,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,99,99,99,99
844,米永＝淳子,よねなが・あつこ,1,46,4,0,61,7,1,0,2,58,1,6,5,12,1,2,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80,10,70,0,60,0,80,5,5,5,4,4,5,5,4,1,5,5,2,2,1,1,1,2,5,5,1,1,1,5,5,5,1,1,4,2,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,99,99,99,99
845,宮川＝直輝,みやがわ・なおき,1,46,4,0,66,8,1,0,1,48,1,1,12,15,4,3,5,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,70,10,20,20,10,20,70,10,5,4,2,1,1,1,1,1,5,5,3,1,1,1,3,5,1,5,2,1,1,3,3,1,1,3,99,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,99,99,99,99
846,森山＝裕,もりやま・ひろし,1,46,4,0,66,1,3,6,1,76,2,4,1,14,3,1,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,50,90,25,50,50,100,50,3,4,4,3,2,2,3,2,1,1,4,1,2,3,2,4,3,2,1,3,2,2,2,1,3,3,4,2,5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,99,99,99,99
847,赤嶺＝政賢,あかみね・せいけん,1,47,1,0,61,4,3,7,1,73,2,1,6,12,2,4,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,999,999,999,999,999,999,999,5,5,5,3,5,5,5,5,1,5,5,2,3,1,1,1,3,5,5,1,1,1,5,3,5,1,1,4,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,99,99,99,99
848,国場＝幸之助,こくば・こうのすけ,1,47,1,0,61,1,3,3,1,48,3,16,7,1,2,1,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,30,80,25,50,50,70,30,3,3,3,3,3,1,2,2,1,2,4,2,1,4,3,3,2,2,2,2,3,3,2,3,4,4,4,4,4,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,コロナ対策,99,99,99
849,下地＝幹郎,しもじ・みきお,1,47,1,0,66,11,3,6,1,60,1,16,1,2,2,3,7,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,80,50,80,50,50,50,80,50,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,すべての政策,99,99,99
850,宮崎＝政久,みやざき・まさひさ,1,47,2,0,61,1,3,3,1,56,3,16,3,5,3,2,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,50,100,50,75,50,100,50,5,3,3,2,1,1,1,3,3,1,4,1,2,3,2,4,3,4,2,1,3,2,1,2,3,3,3,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,コロナ対策,99,99,99
851,中村＝幸也,なかむら・ゆきや,1,47,2,0,66,8,1,0,1,41,1,5,8,9,4,3,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,999,999,999,999,999,999,999,5,4,3,3,3,3,4,4,2,5,4,3,3,1,2,2,3,4,5,1,1,2,3,2,2,3,2,2,3,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,99,99,99,99
852,新垣＝邦男,あらかき・くにお,1,47,2,0,61,7,1,0,1,65,2,10,11,6,2,3,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,75,25,75,20,60,5,75,5,4,4,4,4,4,5,5,1,5,4,2,2,1,3,3,2,5,5,1,2,2,5,5,5,1,2,5,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,99,99,99,99
853,山川＝泰博,やまかわ・やすひろ,1,47,2,0,61,5,1,0,1,51,1,16,11,5,2,3,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,70,60,50,50,100,70,50,50,3,3,3,3,3,3,3,3,1,4,3,3,3,1,3,3,2,3,3,2,2,2,3,4,3,4,2,3,3,2,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,コロナウイルス対策,99,99,99
854,屋良＝朝博,やら・ともひろ,1,47,3,0,61,2,3,1,1,59,1,1,11,9,1,3,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,75,0,75,0,100,5,5,4,1,2,5,5,4,1,5,5,3,2,2,2,2,2,5,5,1,1,1,5,5,5,2,2,3,2,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,99,99,99,99
855,島尻＝安伊子,しまじり・あいこ,1,47,3,0,61,1,1,0,2,56,2,16,2,1,3,2,1,1,0,1,0,1,0,0,0,0,0,0,99,99,99,99,99,99,99,99,99,99,99,100,999,100,999,999,999,100,999,3,3,4,4,2,2,3,3,1,1,3,2,2,4,4,2,2,3,2,3,3,3,2,3,3,3,4,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,沖縄振興,99,99,99
856,西銘＝恒三郎,にしめ・こうさぶろう,1,47,4,0,61,1,3,5,1,67,2,1,3,4,3,2,8,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,100,50,100,50,50,50,100,50,5,5,3,2,2,1,1,1,1,1,4,1,1,5,2,4,2,4,2,3,3,2,1,1,2,2,5,4,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,99,99,99,99
857,金城＝徹,きんじょう・とおる,1,47,4,0,61,2,1,0,1,68,1,16,5,1,2,4,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,10,100,25,75,20,75,5,100,5,5,4,4,5,4,5,3,1,5,5,3,2,1,2,2,3,5,5,1,2,1,5,3,4,2,2,2,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,コロナ対策,99,99,99
858,鈴木＝貴子,すずき・たかこ,1,66,66,1,51,1,3,3,2,35,4,16,14,4,3,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,50,100,0,70,70,100,50,3,3,3,3,3,1,3,2,1,1,4,1,2,3,3,3,3,4,1,1,1,3,2,3,3,2,3,3,5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,コロナ対策、経済対策およびコロナ禍で顕在化した諸課題,99,99,99
859,渡辺＝孝一,わたなべ・こういち,1,66,66,1,51,1,3,3,1,63,4,16,4,6,3,4,2,1,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,99,99,99,99,100,999,999,999,999,999,999,999,2,4,3,2,3,1,1,2,2,2,3,1,2,3,3,3,2,2,3,3,3,3,2,2,3,3,4,4,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,99,99,99,99,99,99,99,99,99,99,新型コロナウイルス感染症対策関連,99,99,99
860,鶴羽＝佳子,つるは・よしこ,1,66,66,1,51,1,1,0,2,53,1,5,16,16,3,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,50,90,10,50,50,50,50,2,4,3,4,4,4,4,4,1,3,4,2,1,4,2,2,3,4,2,1,1,1,3,3,4,3,4,3,5,4,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,99,新型コロナウイルス感染症対策,経済再生・景気対策,99
861,長友＝隆典,ながとも・たかのり,1,66,66,1,51,1,1,0,1,52,1,3,1,12,3,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100,0,80,0,80,50,70,0,1,4,4,2,2,2,1,3,4,2,4,2,1,5,2,4,1,4,2,2,2,3,1,3,2,2,5,5,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,99,99,99,99
862,佐藤＝英道,さとう・ひでみち,1,66,66,1,51,3,3,3,1,61,4,16,4,3,3,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,999,100,999,999,999,999,999,3,4,4,3,2,3,5,4,1,2,4,2,2,5,3,3,2,3,3,2,2,2,3,4,3,3,3,3,3,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,新型コロナ対策,99,99,99
863,荒瀬＝正昭,あらせ・まさあき,1,66,66,1,51,3,1,0,1,43,1,16,4,5,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,999,100,999,999,999,90,999,3,4,4,3,2,3,5,4,1,3,4,2,2,5,3,3,2,3,2,1,1,1,2,4,3,3,3,3,3,3,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,新型コロナウイルス感染症の対策,99,99,99
864,原谷＝那美,はらや・なみ,0,66,66,1,51,2,1,0,2,37,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,999,999,999,999,999,999,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
865,秋元＝恭兵,あきもと・きょうへい,1,66,66,1,51,2,1,0,1,42,1,7,5,6,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,100,10,40,10,70,10,100,5,5,4,3,3,5,5,5,1,5,4,2,2,1,3,3,3,4,5,3,2,2,4,3,4,3,1,4,2,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,99,99,99,99
866,田中＝勝一,たなか・しょういち,1,66,66,1,51,2,1,0,1,52,1,16,7,6,2,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,50,0,50,0,100,5,5,5,5,5,5,5,5,1,5,5,3,3,1,1,1,3,5,5,1,1,1,5,5,4,3,1,4,3,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,コロナ対策,99,99,99
867,畠山＝和也,はたやま・かずや,1,66,66,1,51,4,2,1,1,50,1,5,6,4,2,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,25,75,25,100,25,75,10,75,5,5,5,4,5,5,5,4,1,5,5,3,2,1,1,1,2,5,5,1,1,3,5,3,5,1,1,4,2,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,99,99,99,99
868,伊藤＝理智子,いとう・りちこ,1,66,66,1,51,4,1,0,2,60,1,12,9,5,2,1,5,0,0,1,0,1,1,0,0,0,0,0,99,99,99,99,99,99,99,99,99,99,99,0,80,0,100,0,50,0,80,5,5,5,4,5,5,5,5,1,5,5,3,2,1,1,1,3,5,5,1,1,3,5,3,5,1,1,4,2,5,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,99,99,99,99
